label,clean_tweet
0,ana fans salma o zineb mais hobi libtissam fa9 lkoul o bidayti f tweeter kanet m3a ibtissam hit bghit nt9areb mnha ktaar
0,حر باغي نوقف نقول عاش الملك محمد السادس
1,ana chwia mo3a9a flclavier arab ozaydon pc mafihch clavier arab
2,ya3ni maria shno danbha bi ahlam lmoraha9a taba3ha 3ib tkon 3arabiya halbent
2,مايحدت إلا بعدنا ديننا،فحسبنا الله الوكيل
1,les algeriens chofto pub ta3 la mission zik mag ta3 yassmine farah f kbc il faut demando manha tastadif kenza
2,اين يا عمر يا خليفة رسول الله يا اشبع بطون الفقراء ان تشبع بطنه حسبنا الله ونعم الوكيل حسبنا الله ونعم الوكيل حسبنا الله ونعم الوكيل
0,lah ye7afdak ou yakhlik linaa maghribi maytkhlkach 3la bant beladooo rojolaa 7na m3a hanane tal final
1,kolchi mr3oud kolchi 7ssasbi kolchi mrid
1,tiskatyin diro follow l ihaaaab wldna
0,adil zin o tbata lt3 lt3
2,متى والقتل سيستمر المناطق العربية
1,meskina wi2am haydatha leila welat men fans khniuna o lass9atha f ibtissam li mafrassha waalo
1,rah ghir katchahro fih 3la hsab bety safi sdo lmawdo3 rah haka katbyno ana mf9ossin
2,makayn lach ta3tadri lkbir fkhaylhom yrakboh o kaygol wahed lmatal 3amar ra9ass maynssa hazet lektef hadok makayfahmoch
1,no hiya hadik hhh
0,منشور رائع
2,qoltiha men maser machi lmghreb rah mesmomin yarebi yrbe7 ghir mghribi wahd
0,صحيح معقول قمة الروعة الحكمة المعنى كلام ذهب
1,hhhhhhh 3lina o3lik hadi chno ntssahro biha
2,khti wach mabaghach tfhmi 9asamn bilah majamhoro wlah hta hadok mgharba baghin ydiro fitna
2,مسرحية تافهة حقيرة المراد منها اثارة انتباه الناس لاغير
0,مبروك الفوز الجائزة الأخير تحياتي إلا الأسرة الكريمة انك سفير الأغنية المغربية وروح الموطنة المغربية
1,لجنة العدل والتشريع خاص مراجعة شاملة لقانون المسطرة الجنائية ولمجموعة القانون الجنائي والمحاكمات خاصها بالزربة إطار قانوني
0,imta ghadi dozi ftamazighto nghniwha mghribiya kanbghiiik
2,انتمالكخاسرشيحاجةكهمكنشروتصويرالتخريبوالاعتذاءعليالممتلكاتالخاصةوالعامةهانتفهمتي راكعارفكلشي وعلاشدواعيامنية
0,قويا سعد لاننا نحبك والله يشهد على صدق احساسنا كنتمنى لك السعادة قلبي نشوفك داائما
1,salam momkin nata3araf ana jadid hona hhhh
2,hhhhhhhhhhh wagha sakti daba ihjmo 3lik hhhhhhhh kaybano gha man lil l lil b7al khafafich h
1,حكومة اسبانيا طلقو مبادرة وفيرة بتمويل أوروبي باش يعاونو عاملات الفريز المغربيات على فتح مشاريع خاصة بهم مني يرجعو للمغرب
1,تحليل تأثير الحرب على بلادنا خبراء لـگود المغرب لعب معلم وعرف يحافظ على الهيبة ديالو ويكون صريح الغرب ويبين لهم اننا امبراطورية حفات سنانها فالأزمات والحروب والتحالفات
0,l ad dyalna bdat lhmd o jem3at 7tal db 168k views chokr khass l kol merries dyalna li tber3o o kano sabab kbir f naja7 had l pjct o chokr kbir l li 3awnatni njme3 tabaro3at o ness9at m3a merries f fb stream merries and spread exo love f m
1,العملات الافتراضية القلق للدولة لاليرت جديدة بنك المغرب والهيئة المغربية لسوق الرساميل ومكتب الصرف
0,عسلاحبك
1,galik rah wsel l casa wa9ila
0,وغادي انتخبوا العدالة التنمية
2,لايحرم الله النهاري انسان عادي متقف مخترع نابغة ولا
2,ؤكيمشي غير العند ناس كبار ؤمكيعرفوش اشنهيا اسياسة
1,chi wahd idir groupe o yjm3na fih
1,hhhhhhhhhhhhh ty9tnii bsout ihaaab hh rah knt kandiir tskhinaat
0,احب إفران بالأخص فصل الشتاء أجمل المناظر الطبيعية فصل الشتاء
2,انا كنت اشد المدافعين سوني xperia بعدها صدمت جودة الصوت تسمع صوت المتصل ضعيفا مقارنة بهواتف اخرى هل تعليق sony
1,استغلال سيارات الدولة فالسفريات والعطل نوض الاغلبية والمعارضة بجماعة كلميم والملف وصل للوالي
2,الشعب يرفض سياسة بنكيران اللاجتماعية
2,عبروا لو اداوا واجبهم المهنى على احسن وجه الحكومة فتحاش خيرية
2,lmoskhat lma7sadat li khashom ghi fin ydwiw 3la hanane hako tfrjo a
1,الكَيرا فأوكرانيا روسيا كتشكي الخسائر تزادت فصفوف القوات ديالنا واقتصادنا كلا العصا العقوبات
0,أحلى أن نَعيش خيرٍ وسَلام
1,13 ans f la twittoma c 48 ans hh
0,بارك الله عفاف فيديو اكتتتتر رائع مزيدا العطاء وربي خلي الكتكوت سعد
2,chkun sselttk 3lia m3a l 5am w hadchi ghir jawbtk dghia w mat3tltch
2,هذا الرد المناسب الدي يستحق أمثال هؤلاء الإنتهازي الدي يريد أن يخلد على الكرسيهههه
1,تفكيك ريزو فوجدة كيزور ضواصا للحصول على الفيزا الموقوفين أعضاء فجماعة العدل والإحسان  تصاور
1,رئيس الحكومة للوزرا عالجو الصعوبات اللي كتواجه تنزيل الإجراءات اللي تدارت للتخفيف آثار ارتفاع الأسعار وقلة المواد الأولية على المقاولات
0,عندو الزين عندو سعد بلادو
1,المتحدثة باسم الحكومة الإسبانية  المكالمة ملك المغرب وسانشيث تجلب لينا اخبار كتفرح فالمستقبل
0,حكومة البكاي البوجادي اغرقت الوطن بالديون وجعلته فريسة لصندوق النقد الدولي
0,bsahtak khoyatstahel sa3dat paris bikrak dima mkbar bina
2,wa khaliwah meni kate3tewah le wajah ky3ejbo le7al ou tla9ohom da7kin 7itach chi we7din mchaw le 3ando chemtanin
1,ttpstwittercomelarrouchstatus669283088481013760 kono adkyae w3rfo bli l idara dayrin had chy bach yrawnoha o ynta9mo
2,اكياس بلاستيكية قنينات فارغة حفاضات الاطفال عصي احجار او مخلفات البناء اللهم هدا منكر ونحن كمواطنون مسؤولون بالدرجة الاولى ولكم واسع النظر
0,تحية لكم سوريا
1,hhhhh wayli wach bsa7
1,bghat tfaskho hhhhhhhhh jamila li trt 3liha okan galak mlayan d ti97bin chafti hanti griti
1,طاحو فبلاصة أخرى منفذ هجوم تل أبيب فإسرائيل قتلوه البوليس
0,نتمناو التوفيق لابن كيران وحكومة ثانية ان شاء الله
1,9al makayd3am ta mghribi fstarac hit makayamanx bmawhibthom ya3ni la hanan wala ihab
1,ana a3tarid ana daaak kanat cocacola diyal jaj ou iyaaaaal yetroooooooo
0,الرجاء العالمي فخر الكرة المغربية العربية والإفريقية الكائنات الوردية لهم رأي آخر
1,oui lazm ytmna3 hadxi bzaf wlad lmaghrib l3arabi dayman mdlomin
2,القدس عربية أن يرث الله الأرض
2,لوكان بالتقشف وزرائه البرلمانيين ميزانية القصر كنا لنصدق هذا الكلام نقطة السطر
0,c vrai aham haja matnodch l fitna ms akid akid o bikol tawado3 la9ab khdraoui mghribi hd l 3am ncha allah
0,وإنت بألف خير يامعلم إنشاء الله تكون سعيدة ربنا يوفقك
0,ama 3an etlalatek b australia ya allahhh lfans fattou b 7alit damar chamil lama chafou sowar
1,ouuf khaliwna rebho ghir mara kikon jawab shih mais dima m3atla hhhh
1,la safi nti ghir fetri li b9alek f ramdan xd
1,مطاردة بوليسية فشوارع كازا سالات بكسيدة الموت لونكيط طيحات بوليسي وها التفاصيل
0,بنكيران متخافش الله راه معاك وحنا نصوتو لحقاش راجل او سيد رجال
1,alsyassa w aldin la alkoora w din mzyanin chouf leicester w bouda dyalhoum fin wsslo hhhhhhhh
2,تفلس القناة الثانية او تفلس فهي تصلح لشيء فالقناة التي تكرس الجهل والامية اوساط الشباب ببرامجها المتعفنة ومساسلاتها المكسيكيكية المدبلجة بالدارجة
2,سؤال يحمل طياته الحقد البغضاء للمغرب اتمنى ان يتجاوز هذا الصحافي محنته الفكرية وان يعود وعيه
1,3tini scnario b tfssil hhhhhhh
2,خسرو البنات الدراري عاطيها الفودكا التسكيرا
0,wa3ra l7al9a nta ofahid 9atltona bda7k
0,ma anwerikch kifach kitkhasmo bach ma ntkhasmoch
2,انه شيعي نعلة الله استمتاع باختك ام امك يا حمار الزواج على الله ورسوله
0,لقد تجاوزنا محب لصفحة جلالته على الفايسبوك
2,زبن مصطنع غرور ونخوة على لخوة واكواك
1,habouba ach kat9oli 3lach chkoun li jay man bara 9alab wajho hiya wala howa ma3andha madir bli ba3ha
1,ana akhy khedam m3a seb3a u ness dsbah u mazal sahran ala wadd had sujet hhhh mohim j mexcuse
0,mais sohila asl o ba9i t9lid daba y3yaw ana chakit wala klchi dayr tswira ihab o galss yssb f sohila l3boha mzn o bano li nj7o
1,plz jawbni ida rapha howa li byekteb be lfacebook
1,sift lik ds photo mabayninch o koi
2,بلداننا باختصار تشكو قلة الموارد فقط تعاني كثرة اللصوص سطوتهم تحالفهم تآزرهم مواجهة الشعب
0,انصحك ان تشم رائحتهم الزكية
2,خخخخخ بقاو المسؤولين عصبهووم الفيديو أش غاتقول علينا اللي سنين ومعصبين
0,كلام منتهى الروعة
2,هذا مختل عقلي مخلي خدمتوا تخلى على الأهل ديالوا مشى افجر نفسوا فسوريا العراق على الأبرياء
1,لا انفورماثيون  دي ميستورا طلب فأكتوبر 2021 إسبانيا عدم إعاقة البحث حل محتمل لقضية الصحراء
0,يا أخي معتز مطر أخوك الجزائر وأنا أحبك الله دمت تدافع القضية الفلسطينية
0,0043 sabho 3la khair li fan l3zazz ghdda inchallah kifach fa9t nchattab lbbit ontala3kom chwfo l hmam
1,عصابة تزوير وثائق الفيزا شنكَن ففاس المحكمة أجلات الضوصي لاستدعاء المتهمين طريق دفاعو
0,اختي نجوا انتي إنسانة اعطاكي الله قبول فحافضي وتدكري دائما مقبرة الفنان الغرور
1,البي بي إس على غلاء الأسعار كيزيد يدكَدكَ القدرة الشرائية للمواطنين والحكومة مادارت للتخفيف الأزمة
1,ay wahed sakne f rbate pourra prendre la relve
2,ولو غاب الوازع الديني فأين النخوة فعندما تصرف الملايين أموال الضرائب على المهرجانات ثم الأسفار أليس الاولى احتواء هؤلاء الرحمة بهم  تحية لهسبريس للقراء الكرام
2,ولدك لخدا المنح فراسكش راه ولدك الحاصول الله ينعل يحشم
0,hhhhhhhhhhhhhh hanya kolchi yhoun f wjoh hadok 2
1,chbanlk f kabbaj f pjd
1,ok ana man casa lmohim ghda ntaf9o nchalah
1,o fin hiya sbah khir ga3ma 9oltiha hhh
0,يا اخى سعد المجرد فنان موهوب إن شاء الله برىء الله ينصر الحق وتظهر الحقيقه
0,hh nti l9iti ki diri mohim mse7tek a khti wlah iwa 39bali ya amina ah barkelah 3lik zwina w souka hbiba
