tweet,label
"لتسريع الإنعاش السياحي فبلادنا.. “لارام” زادت من الرحلات الجوية بين 9 مطارات مغربية و77 مطار فالعالم وقدمات عرض كيوفر 6 ملاين بلاصة لهاد الاتجاهات,",1
"الوزير بركة راسل رئيس الحكومة: مع ارتفاع ثمن مواد البني وتأثيرات أزمة كورونا كاينة مقاولات عندها مارشيات كتواجه صعوبات كبيرة فتنفيذ التزاماتها,",1
mbrook lah isahl lik fli ba9i,0
الصيف ضيعت اللبن. يجب ان تكون عبرة للخلف ',2
khaalilii ana libtissama wa had lweech lfar7aan yaraab dayman far7ana yarab 2albi tayr tayaran 😍😍😍😍😍😍😍😍😍,0
تحياتي لشعب المصري',0
مكانش بديل لبنكيران هذا هو الواقع.,0
hhhhhhhhhhhh wllah 7ta ntia 3alaaaaam ghi raj3i a7biba raha bnt bladna hia mzyana ghi nia dir li bghat raha bnt lblad,0
"“البي بي إس”: الحكومة ضعيفة فالتواصل والتدبير ديالها فهاد المرحلة مافيهش شي تصور واضح,",1
وسبحان الله حاسدينا حتى إلى زارنا شي واحد؟',2
كفو يا فاطمة كفو,1
يكفي أنك ولدت في أقوى دولة في العالم',0
ihab yafakhr lmgharba tanbriwk bzaf rakz 3la hadfk bghina l9b mghrbi had l3am slm 3la anis orafayl ghni nta lbti,0
soukayna hiya wataniya o ibtissam laa ibtissam khayba o mamzyanach o soukaina hiya li3addha ha99,1
البيجيدي الا كانو رجال بنوضو ينددو بالقمع يديرو شي بيان ماشي يسكتو . هما اصلا دايرين يد مع المخزن,2
اينكم يا محتجون لحال المغاربة الذين يموتون بالبرد والعطش والجوع والمرض? ',2
7akam layn3l pd li weldek,2
علماء الكلام الفارغ لا يزيدو و لا ينقصو البشرية بشيء.',0
هذا هو الدعم لفرع لينا بيه راسنا بنكيران الارامل و العجزة و نعمة الدعم قهرتوا عيشة الفقير و المستفيد الاكبر هو الغني من إصلاحات المصباح,2
اللهم آمين.. ربنا يكرمك ويرضي عنك',0
ana lwalida galt lia khebi chwia dyal choklat lkhotek ma fkhbarhach rah kayjibo ghi chrab f ras l3am,2
خسرت الشفافية و ربح النفاق و كثرة الإنفاق',2
say sleep well la 3la wa 3asa n3so had lila,0
machi rajel li kinssa khir shabo,2
انا بعشق الموسيقي بتعتو في منتهي الجمال، احلي تحيا من الشعب المصري لاخوانا المغاربة والف مبروك الكأس',0
سنصوت للبام ضدا في بنكيران.لسنا عبيدا ﻻحد,0
mcha chaf profil dyala 3ad 3ala9 yak a khti mhm ana 9otlek cheno fhamt ou ntina kima bghiti tfehma fehma,1
شكرا يا محمد السادس...♥',0
"حزب رئيس الحكومة: عندنا استقرار فالأسواق وماشي فحال الدزاير لي كيشدو الصف على الحليب..والاسلاميين استغلو المحروقات ببشاعة وعطلو التنمية فبلادنا لسنوات,",1
صحف ديال المرقة لا نتوما لا هوما انعل جد بابكم الكلب تساهمون في تكليخ هذا الشعب و إستبلاده حسبنا الله و نعم الوكيل فيكم',2
اشخاص في معظمهم يربطون اهتمامهم بالمريض بمدى كمية الحصول على المقابل الغليظ المادي...',2
intadiro tani mofaja2a mn ibtissam o abd salam layla,1
ربما لا تفهم جيدا معنى الإنسانية وامثالك في تعليق عديدون',2
f lakher anl9aw ghi 10 dyal nass li nkhatro 😭,1
"من بعد أيام على موقف إسبانيا الداعم لمبادرة الحكم الذاتي.. أول طيارة جاية من كناريا وصلات لمطار كَلميم,",1
"خاص. “كود” تنشر أملاك البرلماني الفايق اللي صرح بها أمام الفرقة الوطنية وها شنو كانت خدمتو قبل ميعرف السياسة,",1
kento khotwat khir 3aliha chokran li da3mikom da2em,0
الف الف مبروك للبلوغرانا يستاهلون',0
rachid nta dima coool bravo bonne chones rachid,0
"الحكومة الإسبانية: زيارة سانشيز للمغرب غتكون عندها نتائج مزيانة للعلاقات بين البلدين وغتسالي مع الأزمة اللي كانت,",1
saliti m3aya hta ana knt kantkhaylhom chi 9ldat hhhhhhhhh sd9o mn bnat lycé,1
ماشاءالله صوتك جميل وغنية اجمل بس ناقصك يانجوئ فرقة رقص وغنوة حماسية عشان تكوني الأفضل المخرج ولبسك حلووو',0
tamer ana hya chaimaa elli masakt lketab w rafa3toli f 7aflet casa bamout fiiiiik,0
حكومة العدالة والتنمية تتلدد في افقار الفقير وتعمل ليل نهار في كيفية الزيادات في المواد الاساسية التي يحتاجها الضعيف وترد الجميل للمغاربة على انتخابهم',2
ana li gha nji nakhed chuiya 🤤🤤,1
"جمعية خبراء دالبترول فالصبليون: اكتشاف الاحتياطي ديال 2 مليار برميل فسواحل المغرب كذوب ها الهدف منو – تدوينة,",1
سلام عليكم سكان حي الملاح ان شاء الله بالتراكتور. والبام غادين نبنيو ليكم ديور جداد فوق ريوسكم,2
كل التوفيق لمنير ونشألله قبول نضمامو للمنتخب المغربي',0
مايجري سببه حكام العرب باعوا اوطانهم لامريكاواسرائيل لكي يتركوهم علي كراسي الذهبية . ',2
الله يخليله والديه ويحفظهم ليه',0
wa bezaaaf mfrouucha khali ghir chwiyat wa9t ba3da hhhhhhhhhhhhh,2
hhhhhhhhhhhhhhhh zidi zidi goli lbare7 men l9ahra dyal x factor jatkom zineb mo7al tkono n3essto hhhhhhhh,2
sir tssanet l radio mars rah jaybin toshac,1
salamm gol ay hhaja bghiti dgol wana n3mlk ntrjmlik hit hanan bent medintiiiiiii,0
hhhhh bezaaaf lmochkil homa baghin ydiro dakchi professionnel cover w morah teaser w morah clip sa3a tiskatyin ma hennawhch,1
"الدوزيام تور من الانتخابات الرئاسية ففرنسا.. ماكرون غيواجه مارين لوبن فمناظرة تلفزيونية السيمانة الجاية,",1
تفوووو علي شعب بقاية المجتمع ',2
لن اصوت لحزب العدالة و التنمية!  وهذا حقي الدستوري في اختيار الحزب الانسب!,2
جمعة مباركة على الجميع',0
ماشاءالله الله بالتوفيق والنجاح إن شاء الله',0
الله يصيب لأمور وصافي,1
برافو عموتة احسن مدرب',0
ta neti ra ghir daaaaya dial lma 😅😅😅,1
"هضرو على واقع ومستقبل التعاون القضائي بين المغرب وقطر.. عبد النباوي تلاقى اليوم مع وزير العدل القطري,",1
a7la 2alb li a7la mera2a fi l3alam ya chamssi lguiniya inti jamiiiiiiila ikhrabaytak chou bmouut fikii,0
ntii li makatcharfiich lmaghreb almeharssa alkhanza,1
wach had bnadma fanana rah la7achma la sawt la mawhiba la aghani ghir dakhla al farcha,2
tsstahel hbiba dyalna kantssena jadidha b faregh sabr khossossan oghniit maghreb maghrebna,0
اغبى سؤال سمعته بحياتي',2
يا ربي سلامة o o كنتمناو متكونش شي حاجة خطيرة,0
ta kfch bnadm kaml li ftwitter kitseta ela dak joji,1
محاااال واش يدير بلاصتو فشي فرقة',2
malna akhtii kanhadro b adaab kana9cho kandaf3o 3la rassna,1
oui matjawbo 7ta chi 7ed 7na kanhdro blkhdma obnia machi bnifa9 olakdoub,2
"وزير الفلاحة: هاد العام الأكثر جفافا من هادي 40 عام.. وعجز السدود بالنسبة للفلاحة وصل لـ2 مليار متر مكعب,",1
غانصوتو لبنكيران غير كون هاني :),0
حاتيييييم سيصوت للبيجيدي,0
allez hanen allez raphou allez allez natalbou rabi yghanou mzyan nfarhou w ndiro el robla,0
صراحة هاد سيدة هي بقعة ضوء فالسياسة المغربية .,0
o dio ghadi mzn f nissbat mochahada leanaho kalimat dyalhom bjouj olikhalah injah nass likano mntadrin dio ayam staracademy,0
أخويا خودها و ماتمشيش تصوت هههه، راه تاحنا خاصنا نتعاملو مع السياسيين بالسياسة ، يوليو هما لي كايتشكاو من الشعب ماشي حنا 😄,2
ihab t as un grand public bravo mais stp stp hadro maghribia ra kolchi baghik thadro b darijtna w 7na m3akomm,0
"وزير النقل: مشروع القانون المتعلق بالمقايسة فالنقل الطرقي آلية للتأقلم مع تقلبات أسعار المحروقات,",1
allff mabrouuuk douniaa w men najah l najha inchaelaah,0
بالتوفيق ان شاء الله وانا اول من اصوة عنك',0
o chkouun 9aal ghayr daalek ohib sawt douniaa wa a3cha9 sawt ibtissam lihowa sawt adii bassit,0
habaybi ana nmchi n3as hta lghda onchof lghniya safi ma9adach nsbar b zayad,1
hhhhhhh wallah makdbti mais kaikon wa9t la plage kikoun zwin bzf,0
تقرير مجلس الحسابات يقول ان التدبير المالي للقناة غير واضح.',2
من النادر أن أجد نفسي في حالة وفاق مع كل نص أقرءه ولو على سبيل الديالكتك، لكن وصفت وشرحت الدماغ المغربي بدقة.',0
"العلاقات المغربية الصبليونية. معا نحو المستقبل,",1
ewa ka twarid said fihala waman la ya3rifoh hahahaha,1
bghinak dkhol bchi khit byad hhh ila momkin onssaw kolchii,0
"جمعية رؤساء مجالس الجماعات: دعم إسبانيا لمبادرة الحكم الذاتي المغربية غينفع مستقبل التعاون بين الرباط ومدريد,",1
انا بعدا غنصوت علا بنكيران لانو كلشي هوا علا حق,0
wlahila tana akhouya mn l9alb,0
azabi wach ana mlahi ghir m3a li mfollowihom nta katzidli li kaydiro lihom like,1
نتمنى ذالك على اعتبار أن برامج القناة لا تصلح لبلاد المسلمين وتساهم في تذني أخلاق الشباب المغربي ',2
ach had lhedra w 3lach ghadi n7iyed lfollow mn ba3d hhhhhhhhhhhh wayni rak hbila ntia hhhhhhhhh ba9i t3awdi b7al hdchi nderbek,2
الشعب يريد ولاية ثانية.....لان ما قامت به هده الحكومة للشعب لم تحققه اية حكومة مند اﻹستقلال..,0
جميل جداً أخت عفاف استمري يامبدعه .. حياكم في قناتي اشتركوا وشوفوا رحلتي الأخيره الى جورجيا 😇',0
ghit lmohim ndiro chi 7amla monadama w ntklmo m3ah b i7tiram,1
mabaghach tgoli finhia 10dh li knt 7at fo9 lbureau,1
"روسيا منعات رئيس الوزراء البريطاني بوريس جونسون ومسؤولين آخرين كبار يدخلو عندها,",1
مدرب جميل اللهم كن له وليا ونصيرا',0
"الداكي: الأمن الدوائي رجع من أولويات الحكومات والأمن الغذائي ماعندو فايدة بلا صحة والدولة خاصها تكون قادرة على تأمين الدوايات الأساسية للمواطنين,",1
فيديو رائع مثل روعتك موفقة ننتظر مزيدا من الفيديوهات﻿',0
"“كَود” تنفرد بنشر تفاصيل الشكاية اللي كانت سباب فتفكيك “إمبراطورية الفايق”.. تحطات فبيرو الوكيل العام ففاس أواخر 2018 مع تقرير ديال المجلس الأعلى للحسابات,",1
ﺣﻔﻈﻚ ﻟﻠﻪ ﻭﺭﻋﺎﻙ ﺳﻲ أبد الحفيد',0
hta hadak rah ghir mhtot rah fransa li dart lihom hadchi kaml,1
"وزير خارجية نظام عسكر الدزاير دار مباحثات مع نظيرو الهولندي وجبد معاه ملف الصحرا,",1
